Currency,Date,Today_Closing_Price,NextDay_Closing_Price,Opening_Price,24h_High,24h_Low
BCH,18/02/2020,403.2494559,420.8638493,412.3937424,417.0509438,368.5188215
BCH,19/02/2020,420.8638493,387.9120433,403.1902128,427.833011,386.5469889
BCH,20/02/2020,387.9120433,372.1342606,420.8946418,424.9600172,370.963964
BCH,21/02/2020,372.1342606,377.393925,378.9168114,387.629564,353.9189212
BCH,22/02/2020,377.393925,374.3376042,372.1350142,388.8624491,367.710355
BCH,23/02/2020,374.3376042,396.9265062,378.5576902,380.8228463,367.849446
BCH,24/02/2020,396.9265062,374.9562379,374.3337685,401.0113196,372.4282666
BCH,25/02/2020,374.9562379,357.4382247,397.0311074,408.8484583,363.559859
BCH,26/02/2020,357.4382247,319.5466643,374.9434562,379.9581931,345.5739009
BCH,27/02/2020,319.5466643,323.9623458,357.4368017,362.0824434,301.3025838
BCH,28/02/2020,323.9623458,317.4296129,319.567534,335.4689997,307.3421919
BCH,29/02/2020,317.4296129,312.5909627,324.3155099,329.4183431,299.7210553
BCH,01/03/2020,312.5909627,312.2193973,317.5485366,322.7405862,306.0640075
BCH,02/03/2020,312.2193973,335.5425536,312.5847593,324.8249452,303.9444088
BCH,03/03/2020,335.5425536,331.105466,312.2136965,343.603513,310.3169226
BCH,04/03/2020,331.105466,319.3020762,339.579959,339.6303485,321.3333375
BCH,05/03/2020,319.3020762,334.1643307,331.1629979,332.6688794,310.7721253
BCH,06/03/2020,334.1643307,348.8888096,319.3056287,343.7286613,318.8521272
BCH,07/03/2020,348.8888096,334.4803892,337.7047743,353.1257884,333.0663211
BCH,08/03/2020,334.4803892,276.2474196,348.8841997,351.8555179,328.113001
BCH,09/03/2020,276.2474196,271.1738945,334.4727227,334.5957213,270.3545461
BCH,10/03/2020,271.1738945,274.4540769,276.222066,281.3267844,252.1104174
BCH,11/03/2020,274.4540769,269.2258651,273.4406564,278.1489183,263.1732874
BCH,12/03/2020,269.2258651,175.3120782,274.4608014,274.9251486,250.2910774
BCH,13/03/2020,175.3120782,181.6030158,269.3210945,270.3218488,166.8447799
BCH,14/03/2020,181.6030158,168.7579759,175.3113476,193.2296171,134.2708683
BCH,15/03/2020,168.7579759,180.3534902,181.5668003,185.9621629,165.4055453
BCH,16/03/2020,180.3534902,165.2054081,168.7091194,191.3474135,164.1608906
BCH,17/03/2020,165.2054081,185.6262031,180.2791698,184.0339173,148.178115
BCH,18/03/2020,185.6262031,180.9151912,165.2897446,189.3485724,164.9431116
BCH,19/03/2020,180.9151912,228.2209143,185.6243233,187.3221427,170.1574894
BCH,20/03/2020,228.2209143,212.6968579,180.9160226,235.4796439,178.3746443
BCH,21/03/2020,212.6968579,219.9716537,228.2572123,246.2115063,190.6505594
BCH,22/03/2020,219.9716537,204.5709249,212.7428795,229.867755,206.9959038
BCH,23/03/2020,204.5709249,220.0499344,220.0530999,233.6151467,200.5050861
BCH,24/03/2020,220.0499344,228.6823537,202.8002041,227.8245552,198.9482746
BCH,25/03/2020,228.6823537,221.1036537,220.0484973,231.3957796,218.5756195
BCH,26/03/2020,221.1036537,225.4802182,228.6850072,231.0406696,214.183157
BCH,27/03/2020,225.4802182,225.5493688,221.246659,228.4903268,218.7424615
BCH,28/03/2020,225.5493688,213.6477949,225.4548441,234.2743349,221.6177924
BCH,29/03/2020,213.6477949,207.2102058,225.5497538,225.6198557,203.0763911
BCH,30/03/2020,207.2102058,222.4052915,213.6503012,217.9142803,204.7519238
BCH,31/03/2020,222.4052915,220.3188227,205.5169757,227.2497857,205.3488077
BCH,01/04/2020,220.3188227,222.2725032,222.3497477,224.3215279,216.1289758
BCH,02/04/2020,222.2725032,235.1740433,220.4300816,224.9834704,211.762901
